Tweet(text),neutral
,neutral
boudica boudicaband1 different today kbradiothp kbindieradio  t co bxgmiix5yh,neutral
,neutral
 buttsmustpayseveranceback trudeaumustgo god help us and canada if this 2 unethical idiots are running the count  t co t8sxeeu2vg,negative
,neutral
 paul serran he already got sent back to canada ,neutral
,neutral
 specialocanada today is the day get your special olympics donut at timhortons across canada because inclusion goes great with your ,positive
,neutral
bonjour from the paris of canada susankorwin hedred canada quebeccity french bonjour quebec vieux quebec  t co mbwxukywiz,neutral
,neutral
yoooooo justin my mannnnnn since you care so much about people in need how about you donate some of those mil  t co lmdmkizgza,neutral
,neutral
 lamphieryeg due to climate change alberta facing near constant drought conditions expert forecast one year ago seriously can t mak ,negative
,neutral
in town for a few days come and try our wash and fold service fast turn around times canada women national t  t co oast9dchac,positive
,neutral
ignoring donald trump s racism will not make it go away huffpost canada  t co 73q3vltmk7,neutral
,neutral
 drjacobsrad the canada food guide and the long form census i can think of no two things that canadians care less about yet trudeau ,neutral
,neutral
 therawgeek titaniamcgrath canada is the brave new world soon even if you re a large 40 year old man with a history of child abuse ,neutral
,neutral
 rudygiuliani oh rudy rudy rudy not getting your facts straight you poor man lay down and take your meds how is e  t co knymptvcuz,negative
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
 titaniamcgrath this is the brave woman taking multiple female beauticians to court in british columbia for refusing to wax her scrotum ,neutral
,neutral
 astrocanuck i am horrified and ashamed as an canadian astronomer after seeing reports of the arrests of elders on maunakea for pro ,negative
,neutral
 politvidchannel breaking justin trudeau on trump s go back tweets the comments made were hurtful wrong and completely unaccepta ,negative
,neutral
lol for a second i was like first the road diet bike lanes floating bus stop now this hamilton s really got it g  t co 8ldbiravw8,positive
,neutral
 sheila copps trudeaumuststay fake twitter accounts need to be shut down by elections canada sooner rather than later wearecanpro ,negative
,neutral
 kellycanuckto everyone in eastern canada today weather  t co cnmjr5tges,neutral
,neutral
 drewbaba et canada just said the two top songs from the album are mood 4 eva amp brown skin girl wizkid was even trending in us amp ,positive
,neutral
 whiskysmiles ted roc sarahksilverman canada isn t far from you jake maybe you should go on over the border m  t co 8radep3ywc,neutral
,neutral
 bob animal you know it s hot in canada when  t co 2agwkxejqw,positive
,neutral
 davidsirota great story from paulheintz about the first bus trips berniesanders organized to take seniors to canada to purchase lowe ,positive
,neutral
 anthonysarti11 tu sais qu il fait chaud au canada quand  t co 24g50o58bs,neutral
,neutral
 depressionnote suicide hotline numbers united kingdom 116 123 united states 1 800 273 8255 canada 1 800 456 4566 ireland ,negative
,neutral
 tessybritton thank you to everyone for extraordinary week of learning and creating ideas with wonderful teams from montreal halifax ,positive
,neutral
 nas k27 not to forget when we all pakistani americans did protest at uno building ny on nawaz shareef s arrival it was so much fun ,neutral
,neutral
 justintrudeau it s a big day for moms and dads your canada child benefit is going up so you ll have more money to help pay for what ,positive
,neutral
poland singapore kuwait dubai canada readily available country with amazing job offers remember zero down  t co pgfyatp6qk,positive
,neutral
 justintrudeau it s a big day for moms and dads your canada child benefit is going up so you ll have more money to help pay for what ,positive
,neutral
 liberal party whatever your family gets up to this summer you re about to have more money to make the best of it for your kids beca ,positive
,neutral
 juliadavisnews trudeau about send her back chants at trump rally the comments made were hurtful wrong and completely unacceptable ,negative
,neutral
 justintrudeau it s a big day for moms and dads your canada child benefit is going up so you ll have more money to help pay for what ,positive
,neutral
if you re a white supremacist move to canada because we don t need anymore people who think the american dream is  t co bcsgnvih7v,neutral
,neutral
 cnni and that s why you never go to canada sethrogen,neutral
,neutral
canada looks good in comparison to the us that s why my mom is subtly trying to pressure me to move to montreal t  t co lrjmh6nslm,positive
,neutral
 m8tis seb 2 3 aussi libre du n onationalisme que nous observons l ouest et de sa r cup ration croissante par un colonialisme tati ,neutral
,neutral
 kylegriffin1 the comments made were hurtful wrong and completely unacceptable the canadian pm justin trudeau said and i want eve ,negative
,neutral
 depressionnote suicide hotline numbers united kingdom 116 123 united states 1 800 273 8255 canada 1 800 456 4566 ireland ,negative
,neutral
 ericholthaus another stunning record this week alert canada the northernmost permanent settlement on earth reached 70 f 21 c for t ,positive
,neutral
 13ltc13 thatericalper thousand oaks california to toronto canada to see the magnificent jonantoine in concert nessundorma livemus ,positive
,neutral
 milenio canad busca enfermeros mexicanos que quieran ganar 46 mil pesos al mes  t co 1arltx4jlx  t co xmrauilqrx,neutral
,neutral
 m bruntz designationsix graciegrace80 i m sure canada doesn t want him,neutral
,neutral
 cameronahmad canada was affirmed at aaa by fitch earlier today with a stable outlook it s one of the few sovereigns with a top ratin ,positive
,neutral
 entrevestor icymi to francis mcguire the growth of atlantic canada s startup community is above all a youth retention strategy amp h ,neutral
,neutral
 designationsix i hear canada wants nothing to do with him oh canada ,neutral
,neutral
 barrietoday canada nine arrested 35m in property seized in ndrangheta family illegal gaming bust  t co x6vtsegg2i  t ,negative
,neutral
 seattlestorm jordin canada and the storm set the single game franchise record tonight with 18 steals werepseattle http ,negative
,neutral
 bernardbourdon il y a 30 ans c tait les coles d immersion fran aise qui faisaient fureur d un trudeau l autre  t co 1cq2qugjce,neutral
,neutral
 teamaljonbcd busy tag chapter s admins sa pagpasa ng load ilalaban natin ang big winner ni binata aljonmendoza bb karina to 236 ,positive
,neutral
 designationsix ted cruz comes down here from canada and tells us how to run our government if he does not like it here he can go back ,positive
,neutral
un hospital de canad permite que las mascotas visiten a sus due os para que se curen m s r pido  t co oudtpmm0o2,neutral
,neutral
dear canada this is not what we want but what we will get wit andrewscheer scheerstupidity  t co wtml0cqiy4,neutral
,neutral
aniways le canada a pas besoin de petite vieilles,neutral
,neutral
 heatherwellscbc homeless immigrant builds magnificent winnipeg shack after promise of better life in canada falls through brycehoy ,positive
,neutral
 george olah hello parks canada  t co v1elaske6x,neutral
,neutral
 danielmasse16 fordnation unifor jerry dias trudeau and the liberal and ndp sabotaged the energy sector in canada ,neutral
,neutral
 titaniamcgrath this is the brave woman taking multiple female beauticians to court in british columbia for refusing to wax her scrotum ,neutral
,neutral
canada alone in the g7fr with this plus a fta with all other members when and how will the others catch up  t co uspn2yfk90,neutral
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
 travelticket peyto lake canada  t co x9whtvageg,neutral
,neutral
 titaniamcgrath this is the brave woman taking multiple female beauticians to court in british columbia for refusing to wax her scrotum ,neutral
,neutral
 westview al yo andrewscheer cpc hq et al there are 11 countries in the world that have a aaa credit rating from the 3 internationa ,neutral
,neutral
 dziady w kanadyjskim alert najdalej na n zamieszka ej osadzie na ziemi 800km od bieguna pierwszy raz w historii zanot 21 st c ,neutral
,neutral
 irishtimescultr when the irish invaded canada fenian plan was doomed from the start  t co nbqiocvldp via irishtimescultr,negative
,neutral
 gbickerton398 after 4 years of phoenix pay issues parks canada members deserve to be treated fairly and with respect instead they ar ,positive
,neutral
canada s world class dumb dumb  t co owbkdqpg2k,negative
,neutral
 guntruth canada twilsonottawa the undercard should be aj and miles trudeaumustgo,neutral
,neutral
 justintrudeau it s a big day for moms and dads your canada child benefit is going up so you ll have more money to help pay for what ,positive
,neutral
federal green party leader elizabeth may makes her way from parliament hill in ottawa on june 18 2019 the federal  t co rpcipkwh1k,neutral
,neutral
 charlieangusndp pam palmater justintrudeau seamusoregan and for 3 years now i have been asking my mp  t co xtvwzbm4wk,neutral
,neutral
certain pacific oysters recalled due to threat of paralytic shellfish poisoning  t co 1kgctfhxij,negative
,neutral
 liberal party also don t forget to mention canada s current debt which you have taken sky high is it at 130 billion ,negative
,neutral
 revistaproceso canad busca trabajadores mexicanos con sueldos de hasta 69 mil pesos  t co zflwojdojt,neutral
,neutral
 7newssydney police in canada have launched a murder investigation into the deaths of australian lucas fowler and his american girlfrie ,negative
,neutral
 starsports damospin like who would write such a trash article i d expect this from america but not canada where s the god dam support ,positive
,neutral
 7newssydney police in canada have launched a murder investigation into the deaths of australian lucas fowler and his american girlfrie ,negative
,neutral
voc percebe q tava cercado de burgueses quando o col gio q vc tava gt vai pro canad lt ,neutral
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
 slash en vancouver canada 18 07 19 kira clavell slash smkc livingthedreamtour vancouver  t co ex0ypdhfre,neutral
,neutral
 kellycanuckto everyone in eastern canada today weather  t co cnmjr5tges,neutral
,neutral
 designationsix ted cruz comes down here from canada and tells us how to run our government if he does not like it here he can go back ,positive
,neutral
butts is back and suddenly the liberal crew is looking awfully familiar cbc news  t co 94md7bubay  t co tgde4slrrl,negative
,neutral
 thatsmrneil considering that ontario has 121 of canada s 338 electoral districts i would say that the historic unpopularity of doug f ,neutral
,neutral
 spectatorindex beer spending per person 2018 iceland 705 ireland 537 australia 504 new zealand 492 switzerland 475 nether ,neutral
,neutral
 cbc the late children s entertainer ernie coombs perhaps better known as mr dressup architect frank gehry and olympic speedskater c ,positive
,neutral
 borealconserve did you know canada s boreal forest contains more surface freshwater than any other ecosystem on the planet it contai ,neutral
,neutral
 criscyborg the highest average annual snowfall recorded at a weather station in canada is 1388 centimetres 45 5 f  t co fi7gdaaxsv,neutral
,neutral
 bob animal you know it s hot in canada when  t co 2agwkxejqw,positive
,neutral
 kellycanuckto everyone in eastern canada today weather  t co cnmjr5tges,neutral
,neutral
 k muldoon yesterday in addition to the news article written on our research there were 5 other news articles from globalnews coveri ,neutral
,neutral
this bias hack runs a research and polling company only in canada trudeaumustgo  t co wjqz5mt5cd,negative
,neutral
 djokovicuk i don t think this has anything to do with nationalism i am not serbian born in uk brought up in can  t co jahrpq8ghx,neutral
,neutral
 juliadavisnews trudeau about send her back chants at trump rally the comments made were hurtful wrong and completely unacceptable ,negative
,neutral
 spikedonline fifteen female beauticians in canada are being sued because they refused to wax a trans woman s bollocks we ve reached p ,negative
,neutral
 k2 lawman yet another reminder that reconciliation and hopes that trudeau would have the courage and vision to nominate an indigenou ,positive
,neutral
 justinbieber realdonaldtrump you do realize canada has a similar temporary holding centers on their border as well right ,positive
,neutral
 jlew1050 in just over 2 months nick nurse has gotten a massage from drake on national tv had a baby won nba championship ,positive
,neutral
 evystadium look conversations about racism are hard but don t use this canada is multicultural soundtrack to drown the experiences o ,negative
,neutral
 yfblanchet tir sportif avec une arme con ue pour la guerre et souvent utilis e dans les tueries aux usa par le responsable conserva ,neutral
,neutral
if you re looking for work in toronto ontario check out this marketing job via the link in our bio media amp ana  t co xylnehskey,positive
,neutral
 citynews cityfaizaamin if he s in china forget about it china won t let him go back to canada besides he s ch  t co nwwyzaivmp,positive
,neutral
 bob animal you know it s hot in canada when  t co 2agwkxejqw,positive
,neutral
 jonathan pinto one of the decisions kingston has made since the declaration is postponing a new library in favour of purchasing elec ,positive
,neutral
 simra s ingredients of creating a punjabi music video daru police sirens black cars and mention dollar canada gabru ja ,neutral
,neutral
 simra s ingredients of creating a punjabi music video daru police sirens black cars and mention dollar canada gabru ja ,neutral
,neutral
 juliadavisnews trudeau about send her back chants at trump rally the comments made were hurtful wrong and completely unacceptable ,negative
,neutral
 speakeasyjames the motley crew which has brought so much embarrassment amp failure to canada is creeping back together all hands on dec ,negative
,neutral
 beans rae suck it up cupcake it s hot it s summer sincerely canada,positive
,neutral
 beccaboomm yaaaas girl this is amazing always repping your art over here in edmonton canada ,positive
,neutral
 teamaljonbcd aljonmendoza tagpampanga teamaljonilocos teamaljonarmy moniccccc20 teamaljondptn  t co yhaemk9oh3,neutral
,neutral
 instagram we re currently running a test that hides the total number of likes and video views for some people in the following countri ,positive
,neutral
 depressionnote suicide hotline numbers united kingdom 116 123 united states 1 800 273 8255 canada 1 800 456 4566 ireland ,negative
,neutral
 massmikmouse the vfw parkway legion of the canada geese society meeting to discuss the demise of a member of the tlf in a garage of al ,negative
,neutral
 radiocanadainfo elles ont toutes disparu ces voix tant aim es de radio canada ,neutral
,neutral
 designationsix ted cruz comes down here from canada and tells us how to run our government if he does not like it here he can go back ,positive
,neutral
 drjacobsrad trudeaumustgo is still trending in canada and mr caley the senior director of communications for the liberal party is c ,neutral
,neutral
reach out to justintrudeau so he can take them all into canada when i say all i mean all of those in ur so called  t co 4uyctc1q7u,neutral
,neutral
cineplex canada family favourites movies promotions missing link movie for 2 99 ticket today at 11 00 am ,neutral
,neutral
learn more on why canada didn t develop similar problems with marriage penalties  t co mfqf8pntuy  t co dhqfakoclc,negative
,neutral
 lauralynntt this is a friend of transexual morgane oger who is buddies with michellerempel time to stop voting for an mp who does n ,neutral
,neutral
 designationsix don t do that to the peaceful people of canada ,positive
,neutral
cineplex canada family favourites movies promotions missing link movie for 2 99 ticket today at 11 00 am ,neutral
,neutral
well done alex def got the talent to getting a job tag your friends that need a job and a nightlife  t co lk91himipr,positive
,neutral
 mc12 55 i ve noticed from way out here on the west coast ford is a nightmare and scheer would be for canada how the hell did ontario ,negative
,neutral
 kellycanuckto everyone in eastern canada today weather  t co cnmjr5tges,neutral
,neutral
 7newssydney police in canada have launched a murder investigation into the deaths of australian lucas fowler and his american girlfrie ,negative
,neutral
 mrensel1 meet your advocates aanpalf aanmember neurologist advocates helping nmo epilepsy seizure patients with treatment ,positive
,neutral
an american woman visited her boyfriend in canada they were both found dead on a remote highway  t co 8nwoopskt3,negative
,neutral
 titaniamcgrath this is the brave woman taking multiple female beauticians to court in british columbia for refusing to wax her scrotum ,neutral
,neutral
 mayoescoto nos sentimos muy contentos por llevar esperanza y compartir con tanta gente en la provincia el seibo hoy fueron m s de 400 ,neutral
,neutral
 silversteinbud 63 want limits on immigration in canada yet ,negative
,neutral
drafts by claudio iedwab senseiuensei dog perro illustrations ilustraciones design  t co qmcsz8aefk,neutral
,neutral
 tsndavenaylor as the father of a special olympian i m proud to remind everyone that today is special olympics global day of inclusion ,positive
,neutral
bbc news some unexpected consequences of extreme heat  t co ypxpzwhzld,negative
,neutral
 wbrettwilson well done justintrudeau amp cathmckenna amp supporting cast of eco alarmists while we should be a world leader in the ene ,positive
,neutral
 te d br a professor at the university of ottawa who specializes in obesity said that the only explanation for scheer s comments w ,neutral
,neutral
 madswilson this family is doing their weekly water run at the watering hole in attawapiskat this is ontario this is canada at ,neutral
,neutral
 teamaljonbcd busy tag chapter s admins sa pagpasa ng load ilalaban natin ang big winner ni binata aljonmendoza bb karina to 236 ,positive
,neutral
 us canada set your alarm and join us on zoom if you have been looking for a way to supplement your income or  t co ot3gf1odxm,negative
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
why a hipster vegan green tech economy is not sustainable canada  t co tvvwxg65jh sustainable,positive
,neutral
 travelticket peyto lake canada  t co x9whtvageg,neutral
,neutral
meanwhile in canada the chinese will not even take a call from trudeaumustgo  t co 0zjvd0ow6o,neutral
,neutral
 manny ottawa this is really happening in canada bona fide hashtag trudeaumustgo trends as 1 and fakenewsmedia say it s because of ,neutral
,neutral
 t co zexw6wkpp6 just a couple of bad apples man nothing to see here,negative
,neutral
 vanvlietdesign drjacobsrad integrity is critical to canada s continuation as a free nation corruption is taking us into slavery if ,negative
,neutral
 circularit malaysia in may said it would send back some 3 000 tons of non recyclable plastic waste to countries such as the u s u k ,negative
,neutral
 antony adler there s a sponge garden or sponge forest down there it s like an ancient old growth forest that has just been lost ,neutral
,neutral
 richardtgwalsh  t co bjh3w6zzvw what occurs when governments trust the market to build housing a basic human right affordab ,positive
,neutral
 estivel kenya is not a race neither is born outside us ted cruz was born in canada and held dual citizenshi  t co uzhldecbkr,neutral
,neutral
 depressionnote suicide hotline numbers united kingdom 116 123 united states 1 800 273 8255 canada 1 800 456 4566 ireland ,negative
,neutral
 jaimebcba this is an example of how to balance a budget invest in education and childcare reduce unemployment rates and inves ,neutral
,neutral
 designationsix ted cruz comes down here from canada and tells us how to run our government if he does not like it here he can go back ,positive
,neutral
 bob animal you know it s hot in canada when  t co 2agwkxejqw,positive
,neutral
 moonloopz the members left kevin at the grocery store alone and he just sat there saying he s going back to canada lmao  t co v ,neutral
,neutral
chart showing country comparison of netflix hours shows by country names are hard to read in chart click arti  t co mle0gzvczl,negative
,neutral
 lorne61 the rise of the satanic temple in canada  t co bcy3tcpd0f,neutral
,neutral
 azmairnin2019 meeting with kevinolearytv he has great respect for maximebernier and agrees with most of his ideas investments amp op ,positive
,neutral
 juliadavisnews trudeau about send her back chants at trump rally the comments made were hurtful wrong and completely unacceptable ,negative
,neutral
 t co i9djyzw6uj  t co nurlgd3h3h,neutral
,neutral
 india is one of numerous deteriorating democracies that are in denial that is why telling india s story and tell  t co stbuxhs0m1,negative
,neutral
 justintrudeau it s a big day for moms and dads your canada child benefit is going up so you ll have more money to help pay for what ,positive
,neutral
 jesuisfatigue1 sandrarestrepo carlosmartnroj4 funcionario p blico amenazado en colombia pide orientaci n para asilo pol tico en can ,neutral
,neutral
 graphicmatt infrastructure canada spokesperson says ford government hasn t provided a business case for ontario line or other parts of ,neutral
,neutral
 bob animal you know it s hot in canada when  t co 2agwkxejqw,positive
,neutral
 lauralynntt this is a friend of transexual morgane oger who is buddies with michellerempel time to stop voting for an mp who does n ,neutral
,neutral
 a professor at the university of ottawa who specializes in obesity said that the only explanation for scheer s  t co nzg4loiymg,neutral
,neutral
 natcitizens media bailout with trudeaumustgo continuing to trend across canada ctv news and the national observer have taken the d ,neutral
,neutral
 22 minutes reports say a trending trudeaumustgo hashtag was driven by a bot or as we call them in canada aboot ,neutral
,neutral
 belford steve fbf to colder days location scouting for a documentary in muskoka parrysound northernontario frozenlake spring ,neutral
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
 ccpa in saskatoon a minimum wage worker would have to work 78 hours week in order to rent an average apartment the situation is jus ,positive
,neutral
 ztekdesign mattwalshblog i work in forestry and this a huge lie the us and canada goes over an above to properly manage our forest ,positive
,neutral
 cbcns rcmp warn public about alleged sex offender now living in hants county  t co lbjk186mzl  t co 8o3rbw8ofo,negative
,neutral
 cbcnews hamilton like much of canada is caught up in an opioid crisis paramedics have responded to 413 suspected opioid overdoses s ,neutral
,neutral
canada earmarks 690 million to settle claims of sexual misc joseluisintwite nytimes twitter news notic  t co gzww5oqxic,neutral
,neutral
 revistaproceso canad busca trabajadores mexicanos con sueldos de hasta 69 mil pesos  t co zflwojdojt,neutral
,neutral
 designationsix ted cruz comes down here from canada and tells us how to run our government if he does not like it here he can go back ,positive
,neutral
 cbcnl johngushue a continuing dreary long cbc run of a story as an opportunity to highlight politicians while fai  t co ap7l4maorv,negative
,neutral
 7newssydney police in canada have launched a murder investigation into the deaths of australian lucas fowler and his american girlfrie ,negative
,neutral
 notabledesister the canadian government is getting everything it deserves in the public spectacle that is the yaniv case because of it ,neutral
,neutral
 instagram we re currently running a test that hides the total number of likes and video views for some people in the following countri ,positive
,neutral
caden the quiet became monarch of canada in 1625 ,positive
,neutral
 krist frasovszky heads to canada for fina marathon swim world series event after gwangju2019 gold  t co v3gvbbeosx,positive
,neutral
 i can t wait for the new canada to emerge i wish the next prime minister of canada the best of luck but whoever  t co rsl9lmez35,positive
,neutral
too few canadians are entering well paying trades cbc news  t co kkoepy5lgz canada,positive
,neutral
c nticos racistas en evento de trump intensifican tensi n en ee uu el tiempo  t co hgffxurcu2,positive
,neutral
 defencehq at riat 20 allied nations fly the nato flag uk belgium canada denmark france germany greece hungary ital ,neutral
,neutral
 mynamesnotgordy 6 chocolate milk saves lives 7 trudeau is actually spelled trudea 8 stephen lecce did not major in history 9 trude ,neutral
,neutral
 depressionnote suicide hotline numbers united kingdom 116 123 united states 1 800 273 8255 canada 1 800 456 4566 ireland ,negative
,neutral
 comculturaearte faz este m s 10 anos que estreou 500 days of summer o filme estreou comercialmente em toronto no canad a 17 julh ,neutral
,neutral
 tsndavenaylor as the father of a special olympian i m proud to remind everyone that today is special olympics global day of inclusion ,positive
,neutral
 indchileoficial grande evelyn ortiz se queda con la medalla de en los 800 metros en torneo nccwma 2019 realizado en canad u ,neutral
,neutral
 michaelgproctor lraitt dirtiest most corrupt government canada has ever had trudeaumustgo cdnpoli,negative
,neutral
 bernpisaturo wyn1745 realdonaldtrump same scenario happening in canada ,neutral
,neutral
 jonholb allisonpearson its canada thanks to trudeau its a madhouse ,neutral
,neutral
i wanna move to canada so i can simply listen to hits93toronto everyday and to also smoke weed and say eh after every sentence,negative
,neutral
 no news travels so freely or so fast mark twain quipped as the secret doings of the fenian brotherhood  t co ihcp1zmz8d,positive
,neutral
bonjour waking up in one of the most beautiful cities in the world montreal quebec canada i ve studied an  t co qve0c7l00h,positive
,neutral
 nwolnairski all of canada is in a heat wave except alberta and i just wanna know if we re being punished for voting kenney in,neutral
,neutral
 thecraiglauzon go bunnies you know i had to don thatshirt again russellcrowe it snapped the 4 game skid amp started the ssfcrabbit ,neutral
,neutral
are food politics defeating canada s healthy eating strategy  t co wie1prjrfs  t co znfszygfvb,positive
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
 vanvlietdesign drjacobsrad integrity is critical to canada s continuation as a free nation corruption is taking us into slavery if ,negative
,neutral
une jasette dans la cuisine de sprigcreative avec jennbartoli sur comment cuisiner les bleuets autrement pour le  t co 4zmzb2zgby,neutral
,neutral
 ryansnoddon heading to halifaxpride on saturday be sure to bring lots of water the temperature will reach 30 in halifax by earl ,neutral
,neutral
 justintrudeau it s a big day for moms and dads your canada child benefit is going up so you ll have more money to help pay for what ,positive
,neutral
 lraitt usually health canada makes decisions based on stakeholder meetings that are heavily stacked in favor of  t co 3xqj2jbvcu,positive
,neutral
we have 128 jobs open today at von canada von jobs amd amd jobs thermo fisher scientific thermofisherjob and more ,neutral
,neutral
 cbcalerts ottawa considered at risk area for lyme disease health agency warning people to take precautions when out and about in city ,negative
,neutral
 emrazz there s nothing exemplary about a man who rapes an unconscious woman i don t give a fuck about this rapist s resume report th ,neutral
,neutral
 titaniamcgrath this is the brave woman taking multiple female beauticians to court in british columbia for refusing to wax her scrotum ,neutral
,neutral
 milenio canad busca enfermeros mexicanos que quieran ganar 46 mil pesos al mes  t co 1arltx4jlx  t co xmrauilqrx,neutral
